"year"|"conflictid_old"|"conflictid_new"|"actor"|"actorid"|"actorid_new"|"actor_type"|"incomp"|"region"|"gwnoloc"|"gwnoloc2"|"gwnoloc3"|"gwnoloc4"|"conflictyear"|"interm"|"postc"|"state_prev"|"ai_prev"|"hrw_prev"|"form"|"country"|"conflict_type"
2007|206|401|"Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2008|206|401|"Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2009|206|401|"Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2010|206|401|"Government of Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2011|206|401|"Government of Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2012|206|401|"Government of Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1994|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1995|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1996|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1997|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|1|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1998|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|1|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1999|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2000|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2001|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2002|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2003|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2004|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2005|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2006|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|1|0|"1"|"Russia (Soviet Union)"|"intra"
2007|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|1|0|0|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2008|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2009|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2010|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2011|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
2012|206|401|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"
1994|207|402|"Yemen"|678|123|1|1|2|678|0|0|0|1|0|0|0|0|NA|"-99"|"Yemen"|"intra"
1995|207|402|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"
1996|207|402|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"
1997|207|402|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"
1998|207|402|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"
1999|207|402|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"
1994|207|402|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|1|0|0|0|0|NA|"-99"|"Yemen"|"intra"
1995|207|402|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"
1996|207|402|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"
1997|207|402|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"
1998|207|402|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"
1999|207|402|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"
1995|208|403|"Ecuador"|130|20|1|1|5|130|135|0|0|1|0|0|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1996|208|403|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1997|208|403|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1998|208|403|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1999|208|403|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
2000|208|403|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1995|208|403|"Peru"|135|21|1|1|5|130|135|0|0|1|0|0|0|1|0|"7"|"Ecuador, Peru"|"inter"
1996|208|403|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1997|208|403|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1998|208|403|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1999|208|403|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
2000|208|403|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"
1990|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|NA|"-99"|"Pakistan"|"intra"
1991|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1992|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1993|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1994|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|1|0|"7"|"Pakistan"|"intra"
1995|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
1996|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
1997|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1998|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1999|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2000|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2001|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2007|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2008|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2009|209|404|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2010|209|404|"Government of Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2011|209|404|"Government of Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2012|209|404|"Government of Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2013|209|404|"Government of Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|NA|0|"-99"|"Pakistan"|"intra"
2014|209|404|"Government of Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2015|209|404|"Government of Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
1990|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|1|0|0|0|0|NA|"-99"|"Pakistan"|"intra"
1991|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1992|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1993|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1994|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1995|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|1|0|0|1|0|0|"1"|"Pakistan"|"intra"
1996|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
1997|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1998|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1999|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2000|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2001|209|404|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2007|209|404|"TNSM"|1198|355|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2008|209|404|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2009|209|404|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2010|209|404|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2011|209|404|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2012|209|404|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2007|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2008|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2009|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2010|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2011|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2012|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2013|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|NA|0|"-99"|"Pakistan"|"intra"
2014|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2015|209|404|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2014|209|404|"IMU"|1202|359|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2015|209|404|"IMU"|1202|359|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2009|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2010|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2011|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|0|1|0|0|0|0|"-99"|"Pakistan"|"intra"
2012|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2013|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|NA|0|"-99"|"Pakistan"|"intra"
2014|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2015|209|404|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2012|209|404|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2013|209|404|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|0|0|1|0|NA|0|"-99"|"Pakistan"|"intra"
2014|209|404|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2015|209|404|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
2014|209|404|"Jamaat-ul-Ahrar"|5928|5928|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"
2015|209|404|"Jamaat-ul-Ahrar"|5928|5928|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"
1996|210|405|"Cameroon"|471|83|1|1|4|471|475|0|0|1|0|0|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1997|210|405|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1998|210|405|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1999|210|405|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
2000|210|405|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
2001|210|405|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1996|210|405|"Nigeria"|475|84|1|1|4|471|475|0|0|1|0|0|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1997|210|405|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1998|210|405|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1999|210|405|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
2000|210|405|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
2001|210|405|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"
1995|212|406|"Niger"|436|75|1|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"
1996|212|406|"Niger"|436|75|1|1|4|436|0|0|0|0|1|0|0|0|NA|"-99"|"Niger"|"intra"
1997|212|406|"Niger"|436|75|1|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"
1998|212|406|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1999|212|406|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2000|212|406|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2001|212|406|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2002|212|406|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1995|212|406|"FDR"|1395|543|3|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"
1996|212|406|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1997|212|406|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1998|212|406|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1999|212|406|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2000|212|406|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1997|212|406|"FARS"|1396|3989|3|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"
1998|212|406|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1999|212|406|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2000|212|406|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2001|212|406|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
2002|212|406|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1997|213|407|"Comoros"|581|107|1|1|4|581|0|0|0|1|0|0|0|0|NA|"-99"|"Comoros"|"intra"
1998|213|407|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
1999|213|407|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
2000|213|407|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
2001|213|407|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
2002|213|407|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|0|NA|"-99"|"Comoros"|"intra"
1997|213|407|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|1|0|0|0|0|NA|"-99"|"Comoros"|"intra"
1998|213|407|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
1999|213|407|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
2000|213|407|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|1|NA|NA|"1"|"Comoros"|"intra"
2001|213|407|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"
2002|213|407|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|0|NA|"-99"|"Comoros"|"intra"
1993|214|408|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|1|0|0|"1"|"Congo"|"intra"
1994|214|408|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|1|0|0|"1"|"Congo"|"intra"
1995|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|1|0|0|"1"|"Congo"|"intra"
1996|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
1997|214|408|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|0|1|0|"1"|"Congo"|"intra"
1998|214|408|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|1|2|0|"1"|"Congo"|"intra"
1999|214|408|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|3|0|0|"1"|"Congo"|"intra"
2000|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|1|0|0|"1"|"Congo"|"intra"
2001|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|1|1|0|"1"|"Congo"|"intra"
2002|214|408|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|1|2|0|"1"|"Congo"|"intra"
2003|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|0|1|1|0|0|"1"|"Congo"|"intra"
2004|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|0|1|1|0|0|"1"|"Congo"|"intra"
2005|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|0|1|1|0|0|"1"|"Congo"|"intra"
2006|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|0|1|1|0|0|"1"|"Congo"|"intra"
2007|214|408|"Congo"|484|88|1|2|4|484|0|0|0|0|0|1|1|0|0|"1"|"Congo"|"intra"
1997|214|408|"Cobras"|1398|545|3|2|4|484|0|0|0|1|0|0|0|1|0|"1"|"Congo"|"intra"
1993|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
1994|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
1997|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
1998|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
1999|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
2000|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
2001|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
2002|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
2003|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|1|0|0|"1"|"Congo"|"intra"
2004|214|408|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
1997|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
1998|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
1999|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
2000|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2001|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2002|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2003|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2004|214|408|"Cocoyes"|1400|547|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
1998|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
1999|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
2000|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
2001|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"
2002|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"
2003|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2004|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2005|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2006|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
2007|214|408|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|0|1|0|0|0|"-99"|"Congo"|"intra"
1998|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|1|0|0|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
1999|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|1|0|0|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
2000|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|1|0|0|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
2001|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|0|0|1|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
2002|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|0|0|1|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
2003|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|0|0|1|0|0|NA|"-99"|"Eritrea, Ethiopia"|"inter"
2004|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|0|0|1|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
2005|215|409|"Ethiopia"|530|97|1|1|4|531|530|0|0|0|0|1|0|0|0|"-99"|"Eritrea, Ethiopia"|"inter"
1998|215|409|"Eritrea"|531|98|1|1|4|531|530|0|0|1|0|0|1|1|NA|"1"|"Eritrea, Ethiopia"|"inter"
