year|conflictid_old|conflictid_new|actor|actorid|actorid_new|actor_type|type|incomp|region|gwnoloc|gwnoloc2|gwnoloc3|gwnoloc4|conflictyear|interm|postc|state_prev|ai_prev|hrw_prev|form|country
2006|222|416|Forces of Francois Bozize|1407|553|3|3|2|4|482|0|0|0|0|0|1|0|0|NA|-99|Central African Republic
2007|222|416|Forces of Francois Bozize|1407|553|3|3|2|4|482|0|0|0|0|0|1|0|0|0|-99|Central African Republic
2006|222|416|UFDR|1408|554|3|4|2|4|482|0|0|0|1|0|0|0|1|NA|1|Central African Republic
2007|222|416|UFDR|1408|554|3|4|2|4|482|0|0|0|0|0|1|0|1|1|1|Central African Republic
2008|222|416|UFDR|1408|554|3|4|2|4|482|0|0|0|0|0|1|0|0|0|-99|Central African Republic
2009|222|416|UFDR|1408|554|3|4|2|4|482|0|0|0|0|0|1|0|0|0|-99|Central African Republic
2010|222|416|UFDR|1408|554|3|4|2|4|482|0|0|0|0|0|1|0|0|NA|-99|Central African Republic
2011|222|416|UFDR|1408|554|3|4|2|4|482|0|0|0|0|0|1|0|0|NA|-99|Central African Republic
2009|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|1|0|0|0|0|0|-99|Central African Republic
2010|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|1|0|0|3|1|NA|1|Central African Republic
2011|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|1|0|0|3|1|NA|1|Central African Republic
2012|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|0|0|1|0|0|NA|-99|Central African Republic
2013|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|0|0|1|0|0|0|-99|Central African Republic
2014|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|0|0|1|0|0|0|-99|Central African Republic
2015|222|416|CPJP|1937|1053|3|3|2|4|482|0|0|0|0|0|1|0|0|0|-99|Central African Republic
2012|222|416|Seleka|2044|1159|3|4|2|4|482|0|0|0|1|0|0|0|0|NA|-99|Central African Republic
2013|222|416|Seleka|2044|1159|3|4|2|4|482|0|0|0|1|0|0|0|0|0|-99|Central African Republic
2014|222|416|Seleka|2044|1159|3|4|2|4|482|0|0|0|0|0|1|3|1|1|1, 2|Central African Republic
2015|222|416|Seleka|2044|1159|3|4|2|4|482|0|0|0|0|0|1|2|1|0|1, 2, 7|Central African Republic
2013|222|416|anti-Balaka|4201|4201|3|3|2|4|482|0|0|0|1|0|0|0|1|0|1|Central African Republic
2014|222|416|anti-Balaka|4201|4201|3|3|2|4|482|0|0|0|0|0|1|3|0|0|1|Central African Republic
2015|222|416|anti-Balaka|4201|4201|3|3|2|4|482|0|0|0|0|0|1|2|1|2|1, 2, 7|Central African Republic
2001|223|417|Macedonia|343|47|1|3|2|1|343|0|0|0|1|0|0|0|0|0|-99|Macedonia
2002|223|417|Macedonia|343|47|1|3|2|1|343|0|0|0|0|0|1|0|0|0|-99|Macedonia
2003|223|417|Macedonia|343|47|1|3|2|1|343|0|0|0|0|0|1|0|0|NA|-99|Macedonia
2004|223|417|Macedonia|343|47|1|3|2|1|343|0|0|0|0|0|1|0|0|0|-99|Macedonia
2005|223|417|Macedonia|343|47|1|3|2|1|343|0|0|0|0|0|1|0|0|NA|-99|Macedonia
2006|223|417|Macedonia|343|47|1|3|2|1|343|0|0|0|0|0|1|0|0|NA|-99|Macedonia
2001|223|417|UCK|1204|361|3|3|2|1|343|0|0|0|1|0|0|0|0|0|-99|Macedonia
2002|223|417|UCK|1204|361|3|3|2|1|343|0|0|0|0|0|1|0|0|0|-99|Macedonia
2003|223|417|UCK|1204|361|3|3|2|1|343|0|0|0|0|0|1|0|0|NA|-99|Macedonia
2004|223|417|UCK|1204|361|3|3|2|1|343|0|0|0|0|0|1|0|0|0|-99|Macedonia
2005|223|417|UCK|1204|361|3|3|2|1|343|0|0|0|0|0|1|0|0|NA|-99|Macedonia
2006|223|417|UCK|1204|361|3|3|2|1|343|0|0|0|0|0|1|0|0|NA|-99|Macedonia
2001|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2002|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2003|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|0|1|0|NA|0|0|-99|United States of America
2004|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2005|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2006|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2007|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2008|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2009|224|418|United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2010|224|418|Government of United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2011|224|418|Government of United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2012|224|418|Government of United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2013|224|418|Government of United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|NA|0|-99|United States of America
2014|224|418|Government of United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2015|224|418|Government of United States of America|2|3|1|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2001|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2002|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2003|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|0|1|0|NA|0|0|-99|United States of America
2004|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2005|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2006|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2007|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2008|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2009|224|418|al-Qaida|1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2010|224|418|al-Qaida |1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2011|224|418|al-Qaida |1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2012|224|418|al-Qaida |1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2013|224|418|al-Qaida |1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|NA|0|-99|United States of America
2014|224|418|al-Qaida |1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2015|224|418|al-Qaida |1630|769|3|4|2|5|2|0|0|0|1|0|0|NA|0|0|-99|United States of America
2002|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|1|0|0|0|1|0|1|Cote d'Ivoire
2003|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|1|0|0|0|0|0|-99|Cote d'Ivoire
2004|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|1|0|0|0|0|0|-99|Cote d'Ivoire
2005|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|0|1|0|1|0|0|1|Cote d'Ivoire
2006|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|0|1|0|1|1|0|1|Cote d'Ivoire
2007|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|0|1|0|0|0|1|1|Cote d'Ivoire
2008|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|0|1|0|1|0|1|1|Cote d'Ivoire
2009|225|419|Cote d’Ivoire|437|76|1|3|2|4|437|0|0|0|0|1|0|1|0|1|1|Cote d'Ivoire
2011|225|419|Government of Ivory Coast|437|76|1|3|2|4|437|0|0|0|1|0|0|1|2|3|1|Ivory Coast
2012|225|419|Government of Ivory Coast|437|76|1|3|2|4|437|0|0|0|0|0|1|0|1|0|1, 7|Ivory Coast
2013|225|419|Government of Ivory Coast|437|76|1|3|2|4|437|0|0|0|0|0|1|1|0|0|1|Ivory Coast
2014|225|419|Government of Ivory Coast|437|76|1|3|2|4|437|0|0|0|0|0|1|0|0|2|1|Ivory Coast
2015|225|419|Government of Ivory Coast|437|76|1|3|2|4|437|0|0|0|0|0|1|0|0|0|-99|Ivory Coast
2002|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|1|0|0|0|0|0|-99|Cote d'Ivoire
2003|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|1|0|0|0|0|0|-99|Cote d'Ivoire
2004|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2005|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2006|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2007|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2008|225|419|MJP|1409|555|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2002|225|419|MPCI|1410|556|3|3|2|4|437|0|0|0|1|0|0|0|1|0|1, 2|Cote d'Ivoire
2003|225|419|MPCI|1410|556|3|3|2|4|437|0|0|0|0|1|0|0|0|1|1|Cote d'Ivoire
2004|225|419|MPCI|1410|556|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2005|225|419|MPCI|1410|556|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2006|225|419|MPCI|1410|556|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2007|225|419|MPCI|1410|556|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2002|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|1|0|0|0|1|1|1, 2|Cote d'Ivoire
2003|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|1|0|0|1|0|0|1|Cote d'Ivoire
2004|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2005|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2006|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2007|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2008|225|419|MPIGO|1411|557|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2004|225|419|FN|1412|558|3|3|2|4|437|0|0|0|1|0|0|0|0|0|-99|Cote d'Ivoire
2005|225|419|FN|1412|558|3|3|2|4|437|0|0|0|0|1|0|0|0|0|-99|Cote d'Ivoire
2006|225|419|FN|1412|558|3|3|2|4|437|0|0|0|0|1|0|1|0|0|1|Cote d'Ivoire
2007|225|419|FN|1412|558|3|3|2|4|437|0|0|0|0|1|0|1|0|1|1|Cote d'Ivoire
2008|225|419|FN|1412|558|3|3|2|4|437|0|0|0|0|1|0|1|1|1|1|Cote d'Ivoire
2009|225|419|FN|1412|558|3|3|2|4|437|0|0|0|0|1|0|1|0|1|1|Cote d'Ivoire
2011|225|419|FDSI-CI|2010|1125|3|3|2|4|437|0|0|0|1|0|0|0|0|0|-99|Ivory Coast
2012|225|419|FDSI-CI|2010|1125|3|3|2|4|437|0|0|0|0|0|1|0|0|0|-99|Ivory Coast
2014|225|419|FDSI-CI|2010|1125|3|3|2|4|437|0|0|0|0|0|1|0|0|0|-99|Ivory Coast
2015|225|419|FDSI-CI|2010|1125|3|3|2|4|437|0|0|0|0|0|1|0|0|0|-99|Ivory Coast
2013|225|419|FDSI-CI|2012|1127|3|3|2|4|437|0|0|0|0|0|1|0|0|0|-99|Ivory Coast
2003|226|420|Iraq|645|116|1|2|2|3|900|645|200|2|1|0|0|0|0|0|-99|Australia, Iraq, United Kingdom, United States of America
2004|226|420|Iraq|645|116|1|2|2|3|900|645|200|2|0|0|1|0|0|0|-99|Australia, Iraq, United Kingdom, United States of America
2005|226|420|Iraq|645|116|1|2|2|3|900|645|200|2|0|0|1|0|0|0|-99|Australia, Iraq, United Kingdom, United States of America
2006|226|420|Iraq|645|116|1|2|2|3|900|645|200|2|0|0|1|0|0|0|-99|Australia, Iraq, United Kingdom, United States of America
2007|226|420|Iraq|645|116|1|2|2|3|900|645|200|2|0|0|1|0|0|0|-99|Australia, Iraq, United Kingdom, United States of America
2008|226|420|Iraq|645|116|1|2|2|3|900|645|200|2|0|0|1|0|0|0|-99|Australia, Iraq, United Kingdom, United States of America
1989|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|1|NA|1|India
1990|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|2|0|NA|1|India
1991|227|421|India|750|141|1|3|2|3|750|0|0|0|0|1|0|0|0|0|-99|India
1992|227|421|India|750|141|1|3|2|3|750|0|0|0|0|1|0|0|0|0|-99|India
1993|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
1994|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
1995|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
1996|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
1997|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
1998|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
1999|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
2000|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
2001|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
2002|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
2003|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|1|0|NA|1|India
2004|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
2005|227|421|India|750|141|1|3|2|3|750|0|0|0|0|1|0|0|0|0|-99|India
2006|227|421|India|750|141|1|3|2|3|750|0|0|0|0|1|0|0|0|0|-99|India
2007|227|421|India|750|141|1|3|2|3|750|0|0|0|0|1|0|0|0|0|-99|India
2008|227|421|India|750|141|1|3|2|3|750|0|0|0|0|1|0|0|0|0|-99|India
2009|227|421|India|750|141|1|3|2|3|750|0|0|0|1|0|0|0|0|0|-99|India
2010|227|421|Government of India|750|141|1|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2011|227|421|Government of India|750|141|1|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
2012|227|421|Government of India|750|141|1|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
2013|227|421|Government of India|750|141|1|3|1|3|750|0|0|0|1|0|0|0|NA|0|-99|India
2014|227|421|Government of India|750|141|1|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2015|227|421|Government of India|750|141|1|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
1989|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|1|0|0|0|0|NA|-99|India
1990|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|1|0|0|0|0|NA|-99|India
1991|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
1992|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
1993|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
1994|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
1995|227|421|ABSU|1205|362|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
1993|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
1994|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
1995|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
1996|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
1997|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
1998|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
1999|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2000|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2001|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2002|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2003|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|NA|-99|India
2004|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2005|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
2006|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
2007|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
2008|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|1|0|0|0|0|-99|India
2009|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2010|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2011|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2012|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2013|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|0|1|0|NA|0|-99|India
2014|227|421|NDFB|1206|363|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2009|227|421|NDFB – RD|1950|1066|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2010|227|421|NDFB - RD|1950|1066|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2011|227|421|NDFB - RD|1950|1066|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2012|227|421|NDFB - RD|1950|1066|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2013|227|421|NDFB - RD|1950|1066|3|3|1|3|750|0|0|0|0|0|1|0|NA|0|-99|India
2014|227|421|NDFB - RD|1950|1066|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2015|227|421|NDFB - RD|1950|1066|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
2013|227|421|NDFB-S|3151|5826|3|3|1|3|750|0|0|0|1|0|0|0|NA|0|-99|India
2014|227|421|NDFB-S|3151|5826|3|3|1|3|750|0|0|0|1|0|0|0|0|0|-99|India
2015|227|421|NDFB-S|3151|5826|3|3|1|3|750|0|0|0|0|0|1|0|0|0|-99|India
1997|228|422|Myanmar|775|144|1|3|1|3|775|0|0|0|1|0|0|0|0|0|-99|Myanmar
1998|228|422|Myanmar|775|144|1|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
1999|228|422|Myanmar|775|144|1|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2000|228|422|Myanmar|775|144|1|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2001|228|422|Myanmar|775|144|1|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2002|228|422|Myanmar|775|144|1|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
1997|228|422|UWSA|1207|364|3|3|1|3|775|0|0|0|1|0|0|0|0|0|-99|Myanmar
1998|228|422|UWSA|1207|364|3|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
1999|228|422|UWSA|1207|364|3|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2000|228|422|UWSA|1207|364|3|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2001|228|422|UWSA|1207|364|3|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2002|228|422|UWSA|1207|364|3|3|1|3|775|0|0|0|0|1|0|0|0|0|-99|Myanmar
2003|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|NA|-99|Thailand
2004|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|1|1|7|Thailand
2005|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2006|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2007|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2008|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|1|1|0|7|Thailand
2009|248|423|Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2010|248|423|Government of Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|1|7|Thailand
2011|248|423|Government of Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2012|248|423|Government of Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2013|248|423|Government of Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|NA|0|-99|Thailand
2014|248|423|Government of Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|1|1|7|Thailand
2015|248|423|Government of Thailand|800|147|1|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2003|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|NA|-99|Thailand
2004|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2005|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2006|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2007|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2008|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2009|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2010|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2011|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2012|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2013|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|NA|0|-99|Thailand
2014|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2015|248|423|Patani insurgents|1208|365|3|3|1|3|800|0|0|0|1|0|0|0|0|0|-99|Thailand
2004|249|424|Nigeria|475|84|1|3|1|4|475|0|0|0|1|0|0|0|0|0|-99|Nigeria
2005|249|424|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2006|249|424|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2007|249|424|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2008|249|424|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2009|249|424|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2004|249|424|Ahlul Sunnah Jamaa|1413|559|3|3|1|4|475|0|0|0|1|0|0|0|0|0|-99|Nigeria
2005|249|424|Ahlul Sunnah Jamaa|1413|559|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2006|249|424|Ahlul Sunnah Jamaa|1413|559|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2007|249|424|Ahlul Sunnah Jamaa|1413|559|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2008|249|424|Ahlul Sunnah Jamaa|1413|559|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2009|249|424|Ahlul Sunnah Jamaa|1413|559|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2004|250|425|Nigeria|475|84|1|3|1|4|475|0|0|0|1|0|0|0|2|0|1|Nigeria
2005|250|425|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|1|0|1|Nigeria
2006|250|425|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2007|250|425|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2008|250|425|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2009|250|425|Nigeria|475|84|1|3|1|4|475|0|0|0|0|1|0|3|0|0|1|Nigeria
2004|250|425|NDPVF|1414|560|3|3|1|4|475|0|0|0|1|0|0|0|0|0|-99|Nigeria
2005|250|425|NDPVF|1414|560|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2006|250|425|NDPVF|1414|560|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2007|250|425|NDPVF|1414|560|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2008|250|425|NDPVF|1414|560|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
2009|250|425|NDPVF|1414|560|3|3|1|4|475|0|0|0|0|1|0|0|0|0|-99|Nigeria
1990|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1991|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1992|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1993|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1994|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1995|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1996|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|1|7|Israel
1997|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1998|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
1999|251|426|Israel|666|121|1|3|1|2|666|0|0|0|1|0|0|0|0|0|-99|Israel
2000|251|426|Israel|666|121|1|3|1|2|666|0|0|0|0|0|1|0|0|0|-99|Israel
2001|251|426|Israel|666|121|1|3|1|2|666|0|0|0|0|0|1|0|0|0|-99|Israel
